variant,verify,artifacts_size
P-256,10.286641080729595,13334.926548170555
P-256,10.577458608455881,13708.09631078245
P-256,10.37698858358659,13444.137363385986
P-256,10.504609611515384,13593.542901605828
P-256,10.261042972120517,13340.95787763543
P-256,10.134881497868824,13121.729317212983
P-256,10.148643529843982,13123.345639377225
P-256,10.278861951253848,13310.269510757627
P-256,10.318611586380593,13366.832580591179
P-256,10.076201886982478,13068.353131405474
P-256,10.293365095049705,13341.57214703808
P-256,10.426360947751721,13503.491550113911
P-256,10.317706246783741,13348.657010003739
P-256,10.569608340747415,13701.286871907832
P-256,10.574028845776175,13706.253701018059
P-256,10.56550394080608,13654.784417824078
P-256,10.650611795534685,13822.941653330634
P-256,10.187638713074271,13189.544707511563
P-256,10.640034561336185,13770.368687004964
P-256,10.285445817247126,13322.756073916808
P-256,10.416867889933657,13506.829408867665
P-256,10.531078406437688,13612.30630776376
P-256,10.050108867671657,13050.280290297984
P-256,10.431080055323033,13492.837876506075
P-256,10.060743696753134,13058.398784012252
P-256,10.21465683338906,13207.579302001119
P-256,10.35905453228761,13427.56920871803
P-256,9.957576518360083,12901.278280028817
P-256,10.51140137289104,13613.609788604095
P-256,10.229019016260436,13270.670577284698
P-256,10.319059840828242,13329.234462172964
P-256,10.569985989215274,13706.658297156971
P-256,10.324397549207832,13377.098364080379
P-256,10.45091406750743,13527.122352322172
P-256,10.329605724911543,13406.8209647931
P-256,10.172157007134487,13196.16115310479
P-256,10.47653361904267,13562.241090701933
P-256,10.399465117318192,13448.90532161897
P-256,10.81704904387957,14005.329657689856
P-256,10.475952616083541,13561.775075737201
P-256,10.216375389368613,13212.042744945578
P-256,10.498640901863231,13609.95227010739
P-256,10.534802106772121,13651.459822812008
P-256,10.384290830154384,13476.863520050983
P-256,10.478291456074624,13573.103536209992
P-256,10.14318418735414,13140.252223730557
P-256,10.440847292122273,13521.14358172567
P-256,10.361011666421264,13444.062473853928
P-256,10.311402385897726,13327.109589351567
P-256,10.50360504265896,13635.61380747432
P-256,10.21651185201004,13242.36611042514
P-256,10.533772449878208,13618.140495907272
P-256,10.256325503250578,13270.370867789234
P-256,10.608964186575559,13753.173711616508
P-256,10.573132644197077,13660.287693571792
P-256,10.468245784195394,13532.978579578867
P-256,10.253815577158335,13307.441162085846
P-256,10.77394418735149,13964.481203556696
P-256,10.687510912842068,13838.967765874158
P-256,10.762134150307318,13926.123622188892
P-256,10.733716789624747,13912.73142459519
P-256,10.288145613287226,13300.302433951165
P-256,9.808498794034643,12735.337727604094
P-256,9.518240232009203,12353.532202198852
P-256,10.70318391695168,13840.449462833176
P-256,10.078886006773661,13075.059491799195
P-256,10.140424813891816,13153.87563824587
P-256,10.79182554115048,13976.382804813315
P-256,10.101877093869643,13059.728768248164
P-256,10.549485461460284,13678.70091239542
P-256,10.573906513156157,13697.145989251363
P-256,10.136760832030134,13185.19323421931
P-256,11.0527999741877,14277.2556897787
P-256,10.201022639499918,13216.922748696492
P-256,10.38611482926319,13462.229685401297
P-256,10.48663852077839,13573.688204389062
P-256,10.70268145607031,13860.20602402049
P-256,10.43706994442139,13539.961976944194
P-256,10.264579458971811,13285.6744870051
P-256,9.938546545669045,12893.732914805767
P-256,10.592065538791072,13718.82025215697
P-256,10.619794654560813,13753.37804574542
P-256,10.08455502968235,13027.381640794429
P-256,10.449227624176707,13544.551485800419
P-256,10.468064625589719,13529.822655510428
P-256,10.120893715372231,13154.508825995572
P-256,10.218244391020173,13250.803490464697
P-256,10.315000641607764,13394.688545876992
P-256,10.408973902579387,13469.25510098633
